order_id,customer_id,product_id,order_date,quantity,total_amount,order_status
58104,1534,2054,2023-12-24,2,737.71,Completed
58105,2389,2131,2024-03-02,3,1088.55,Shipped
58106,3379,2053,2024-01-15,1,410.91,Pending
58107,3259,2128,2023-11-25,1,271.6,Completed
58108,2463,2166,2024-05-21,4,1291.44,Completed
58109,3039,2136,2023-10-11,3,472.71,Completed
58110,1640,2188,2024-02-05,3,1177.76,Cancelled
58111,2047,2044,2023-10-20,3,1410.49,Pending
58112,3489,2053,2023-12-25,4,912.75,Completed
58113,2174,2080,2024-03-02,4,1593.05,Shipped
58114,2879,2030,2023-08-01,5,1369.56,Pending
58115,1278,2135,2023-08-26,4,1462.01,Shipped
58116,1903,2076,2024-01-15,4,647.63,Pending
58117,2795,2133,2023-10-28,3,1072.87,Pending
58118,1963,2178,2023-10-03,1,329.28,Cancelled
58119,1429,2082,2023-12-30,4,721.47,Completed
58120,1496,2055,2023-11-19,3,,Shipped
58121,2442,2088,2024-05-04,4,1234.63,Shipped
58122,1123,2186,2024-01-22,5,1986.25,Completed
58123,2951,2114,2024-04-24,1,420.4,Shipped
58124,2529,2087,2023-09-16,1,495.73,Completed
58125,2987,2051,2023-07-24,3,223.67,Pending
58126,1705,2090,2024-03-27,2,153.02,Completed
58127,3354,2161,2024-03-10,3,619.2,Shipped
58128,1521,2067,2023-06-27,3,596.59,Shipped
58129,1666,2084,2023-07-24,4,991.38,Shipped
58130,3179,2091,2024-01-07,3,297.32,Shipped
58131,2653,2079,2023-08-19,3,382.84,Completed
58132,1633,2130,2023-08-09,2,72.49,Completed
58133,1211,2071,2023-07-08,1,223.73,Cancelled
58134,2663,2011,2024-01-21,2,407.19,Completed
58135,1253,2176,2023-07-25,3,806.81,Pending
58136,1193,2160,2023-12-28,4,1906.13,Pending
58137,1698,2096,2023-06-18,1,297.45,Completed
58138,1481,2189,2024-03-20,3,630.36,Cancelled
58139,1800,2046,2023-07-01,3,1118.77,Pending
58140,2423,2011,2023-12-21,5,1047.14,Shipped
58141,1465,2173,2023-11-19,5,1359.61,Completed
58142,2439,2033,2023-09-20,4,575.09,Completed
58143,1296,2027,2023-06-14,1,402.51,Shipped
58144,1699,2009,2024-03-02,5,1016.33,Pending
58145,1140,2077,2023-06-30,4,373.19,Completed
58146,1396,2093,2023-08-01,4,698.59,Cancelled
58147,2542,2122,2024-03-29,2,896.05,Pending
58148,1113,2087,2024-02-23,4,771.93,Completed
58149,2109,2174,2023-09-17,3,1355.82,Completed
58150,1135,2127,2023-06-24,3,384.21,Shipped
58151,1186,2117,2024-01-21,2,207.67,Cancelled
58152,2912,2065,2024-04-12,5,2192.14,Cancelled
58153,3321,2050,2023-12-22,4,1871.56,Completed
58154,3215,2187,2023-12-21,1,63.97,Pending
58155,2930,2171,2024-02-27,4,1915.3,Cancelled
58156,3114,2015,2023-07-31,1,55.28,Completed
58157,1136,2168,2023-11-27,2,702.69,Cancelled
58158,1617,2054,2024-02-27,2,395.9,Completed
58159,1606,2054,2024-01-25,4,737.31,Completed
58160,2174,2135,2023-06-16,4,,Shipped
58161,1767,2068,2023-10-21,5,1743.0,Pending
58162,3249,2065,2023-12-27,1,157.4,Completed
58163,1694,2108,2023-07-24,4,1475.53,Completed
58164,2331,2162,2023-11-07,2,493.73,Completed
58165,1805,2169,2024-03-28,5,1238.47,Completed
58166,1495,2077,2024-05-09,4,247.06,Pending
58167,1143,2080,2024-01-29,4,238.43,Completed
58168,2751,2170,2024-04-28,3,450.54,Completed
58169,3405,2192,2023-06-23,3,357.73,Pending
58170,1136,2043,2024-04-12,4,970.96,Completed
58171,2353,2003,2023-09-14,3,664.31,Completed
58172,1974,2116,2023-09-04,3,640.71,Completed
58173,2334,2102,2023-06-05,3,840.64,Completed
58174,1354,2022,2024-03-26,5,199.51,Pending
58175,2312,2193,2023-12-19,2,217.14,Completed
58176,2656,2125,2024-04-05,1,386.24,Completed
58177,3013,2131,2023-11-20,1,110.36,Cancelled
58178,1702,2175,2024-01-19,2,806.69,Cancelled
58179,1317,2104,2024-04-01,3,1420.39,Completed
58180,1536,2156,2023-08-12,3,426.64,Completed
58181,1290,2142,2024-01-13,3,1201.67,Pending
58182,2599,2023,2024-02-06,4,811.3,Pending
58183,1663,2041,2024-05-08,3,1304.53,Completed
58184,3134,2134,2023-09-29,4,922.49,Pending
58185,3398,2144,2023-09-19,2,997.23,Completed
58186,1196,2132,2023-09-11,2,498.31,Completed
58187,2608,2163,2023-07-28,3,1262.32,Cancelled
58188,1748,2100,2023-12-30,5,1088.8,Shipped
58189,3121,2007,2024-03-04,1,253.63,Completed
58190,2709,2086,2023-10-01,1,36.99,Completed
58191,1587,2125,2023-12-04,1,317.56,Shipped
58192,2676,2169,2023-06-09,3,745.23,Completed
58193,1637,2144,2023-06-19,2,900.04,Pending
58194,1357,2068,2023-08-12,1,127.56,Pending
58195,2183,2116,2023-08-30,4,1672.88,Completed
58196,3371,2045,2024-04-19,2,700.98,Shipped
58197,3062,2160,2023-10-21,5,903.35,Completed
58198,3043,2107,2023-08-04,5,710.15,Shipped
58199,2010,2102,2024-03-20,5,633.88,Completed
58200,1122,2174,2024-01-28,2,,Cancelled
58201,1351,2158,2023-11-24,5,1318.06,Shipped
58202,2706,2020,2024-05-06,5,185.46,Cancelled
58203,1127,2154,2024-02-29,5,1844.1,Completed
58204,1080,2160,2023-09-15,2,424.33,Completed
58205,2793,2038,2023-10-16,3,544.27,Completed
58206,1761,2124,2023-12-02,5,740.11,Pending
58207,3002,2060,2023-08-08,4,440.95,Completed
58208,1418,2081,2023-11-26,2,188.71,Completed
58209,1395,2101,2024-04-12,5,570.54,Completed
58210,3322,2114,2023-10-08,3,212.66,Shipped
58211,2617,2087,2024-05-25,1,225.49,Cancelled
58212,2635,2045,2023-10-30,5,1985.26,Completed
58213,1921,2052,2024-03-24,4,909.58,Shipped
58214,1020,2189,2023-11-22,4,715.04,Completed
58215,3356,2104,2023-12-20,3,1367.13,Pending
58216,1270,2175,2023-07-18,5,328.58,Completed
58217,1016,2117,2023-08-19,2,749.98,Completed
58218,3388,2182,2023-07-15,5,749.84,Pending
58219,2351,2094,2023-06-28,4,1880.8,Pending
58220,3377,2178,2024-05-06,5,933.02,Completed
58221,2550,2118,2024-01-02,3,581.15,Cancelled
58222,3378,2020,2024-04-01,4,1996.56,Pending
58223,3398,2114,2023-12-25,1,376.8,Completed
58224,1809,2097,2023-10-19,3,890.24,Cancelled
58225,2424,2176,2023-07-24,3,409.16,Shipped
58226,1019,2189,2023-10-16,2,893.0,Completed
58227,1636,2076,2024-04-06,1,429.49,Completed
58228,2761,2051,2023-08-01,4,989.04,Completed
58229,2120,2038,2023-09-01,2,143.83,Completed
58230,2236,2034,2024-04-26,1,409.79,Cancelled
58231,2965,2050,2024-02-18,1,342.37,Shipped
58232,3361,2008,2023-09-28,3,707.35,Completed
58233,2859,2084,2023-07-22,1,339.28,Cancelled
58234,2497,2139,2023-09-30,5,901.45,Cancelled
58235,1843,2061,2023-08-26,4,292.13,Completed
58236,2287,2054,2023-11-13,1,483.5,Completed
58237,2747,2188,2023-09-12,3,1494.62,Completed
58238,2801,2020,2024-04-05,1,449.57,Pending
58239,1944,2051,2023-11-26,3,710.89,Completed
58240,2469,2067,2023-09-17,2,,Shipped
58241,3073,2043,2023-11-13,3,228.55,Pending
58242,3231,2147,2023-08-12,2,80.98,Cancelled
58243,1545,2146,2024-04-26,5,2268.05,Completed
58244,2397,2198,2024-03-09,1,107.52,Cancelled
58245,2244,2089,2024-01-22,1,345.28,Pending
58246,3347,2176,2023-07-22,5,1701.55,Cancelled
58247,1350,2110,2023-08-30,3,1416.54,Cancelled
58248,3479,2051,2023-07-25,3,534.2,Shipped
58249,2714,2087,2023-07-22,2,256.14,Cancelled
58250,2777,2029,2023-09-23,4,985.3,Completed
58251,2582,2021,2024-01-07,1,228.94,Completed
58252,2306,2070,2023-10-02,2,480.04,Completed
58253,2983,2193,2024-05-08,2,413.43,Completed
58254,1521,2128,2024-05-24,3,764.53,Pending
58255,3481,2193,2023-12-09,2,814.36,Completed
58256,1443,2117,2024-02-26,5,843.62,Completed
58257,2589,2160,2024-01-17,2,987.91,Pending
58258,2829,2037,2023-06-27,3,201.93,Pending
58259,1696,2157,2023-09-09,1,317.53,Completed
58260,2545,2114,2024-03-09,4,695.69,Shipped
58261,3287,2099,2024-05-19,3,775.24,Completed
58262,1059,2200,2023-07-30,5,2074.08,Shipped
58263,2490,2089,2023-10-05,1,240.2,Completed
58264,2337,2001,2023-10-12,4,1692.06,Pending
58265,1460,2076,2024-05-27,2,564.43,Shipped
58266,2114,2013,2023-09-25,5,2198.48,Completed
58267,2551,2123,2023-11-20,3,567.61,Pending
58268,3413,2162,2023-06-30,5,823.9,Completed
58269,1531,2092,2024-05-03,1,317.84,Pending
58270,1806,2105,2024-05-12,1,128.58,Completed
58271,2320,2042,2024-02-15,5,566.85,Completed
58272,1861,2039,2024-04-12,5,2480.32,Pending
58273,3097,2056,2023-11-06,2,936.8,Cancelled
58274,2495,2159,2024-03-23,1,438.94,Pending
58275,2910,2105,2023-10-05,5,984.68,Pending
58276,3358,2038,2023-08-12,3,1090.49,Shipped
58277,2105,2059,2024-02-05,4,472.68,Pending
58278,1724,2129,2024-02-10,1,61.49,Completed
58279,2791,2095,2023-09-17,3,925.68,Completed
58280,2422,2050,2024-04-06,3,,Completed
58281,2741,2171,2024-03-17,5,1586.42,Cancelled
58282,1527,2156,2023-10-13,5,1105.89,Completed
58283,3486,2147,2024-01-23,2,544.48,Completed
58284,2134,2032,2024-01-15,5,610.39,Cancelled
58285,2226,2057,2023-07-14,3,1353.36,Shipped
58286,1487,2068,2023-08-21,1,194.21,Completed
58287,1136,2149,2023-12-23,4,1701.01,Completed
58288,2276,2037,2024-03-08,3,779.84,Completed
58289,2267,2006,2023-12-07,2,757.37,Shipped
58290,2987,2163,2024-05-19,4,1984.45,Completed
58291,1824,2095,2023-10-07,4,918.91,Completed
58292,1205,2116,2024-05-03,4,1183.64,Cancelled
58293,3001,2083,2023-07-10,1,301.82,Pending
58294,2449,2197,2023-07-21,5,2145.72,Completed
58295,2998,2044,2023-09-25,3,1429.62,Pending
58296,1421,2093,2023-06-22,3,243.64,Shipped
58297,1257,2128,2023-06-26,5,488.23,Completed
58298,1570,2014,2024-03-27,2,831.78,Completed
58299,1863,2159,2023-06-15,1,110.18,Shipped
58300,2458,2012,2023-07-03,1,169.33,Completed
58301,2826,2046,2024-04-11,5,255.18,Completed
58302,2517,2083,2023-08-04,2,507.5,Completed
58303,1115,2065,2024-04-09,4,755.37,Shipped
58304,2200,2081,2023-12-10,5,797.6,Completed
58305,2566,2060,2023-09-09,2,832.18,Completed
58306,3286,2140,2023-11-05,4,751.03,Cancelled
58307,1173,2054,2024-05-31,3,875.07,Completed
58308,3291,2036,2023-10-29,1,124.02,Completed
58309,2730,2013,2023-12-25,3,1017.61,Shipped
58310,2078,2149,2023-06-22,2,397.83,Shipped
58311,3319,2063,2023-10-27,1,483.47,Shipped
58312,2983,2190,2024-04-16,2,243.7,Shipped
58313,1958,2193,2024-05-28,1,479.63,Shipped
58314,2860,2029,2024-03-07,2,840.37,Completed
58315,3177,2041,2023-07-18,4,1374.02,Pending
58316,1772,2146,2023-08-24,2,113.68,Pending
58317,2890,2163,2024-05-06,5,394.54,Completed
58318,1112,2140,2023-07-02,2,929.17,Completed
58319,3219,2143,2023-10-02,4,1994.73,Shipped
58320,2965,2002,2024-05-11,2,,Shipped
58321,2458,2116,2024-04-07,3,416.67,Completed
58322,2733,2080,2023-10-17,1,454.17,Cancelled
58323,1776,2090,2023-10-28,4,1418.53,Cancelled
58324,2601,2064,2024-03-30,5,1790.84,Completed
58325,2255,2005,2024-05-05,2,269.96,Shipped
58326,2075,2160,2023-08-13,1,132.1,Pending
58327,2414,2160,2023-07-09,3,532.11,Cancelled
58328,1182,2154,2024-04-25,1,336.08,Cancelled
58329,2496,2197,2024-02-01,2,545.13,Pending
58330,1990,2158,2023-11-22,2,597.5,Shipped
58331,1368,2007,2023-12-14,4,530.31,Completed
58332,3129,2048,2024-01-14,4,1943.37,Completed
58333,1887,2195,2023-10-30,5,1715.88,Completed
58334,2229,2148,2023-12-17,4,1090.16,Cancelled
58335,1702,2061,2024-03-12,3,855.67,Shipped
58336,2357,2190,2023-09-02,1,59.88,Shipped
58337,1459,2163,2024-05-24,3,1041.94,Completed
58338,2263,2141,2023-11-06,4,1229.8,Completed
58339,2830,2070,2023-06-30,3,224.41,Shipped
58340,3251,2120,2023-06-08,2,694.6,Completed
58341,1421,2185,2024-04-29,4,966.9,Cancelled
58342,1224,2035,2023-11-24,3,1141.2,Shipped
58343,3446,2136,2023-10-02,5,301.79,Completed
58344,1721,2002,2024-05-19,3,225.8,Completed
58345,1941,2164,2024-02-05,2,532.79,Completed
58346,1225,2039,2024-04-01,4,427.41,Completed
58347,2836,2084,2023-11-30,1,98.99,Completed
58348,2898,2015,2024-04-25,1,259.59,Cancelled
58349,2747,2198,2024-05-01,2,247.46,Completed
58350,1741,2041,2023-11-26,1,246.81,Pending
58351,2790,2137,2024-04-14,5,538.92,Completed
58352,3004,2074,2023-12-31,2,143.72,Completed
58353,1877,2078,2023-12-04,5,2240.07,Completed
58354,3301,2046,2024-04-23,5,2374.04,Pending
58355,2436,2102,2023-08-21,1,300.53,Completed
58356,3450,2186,2023-11-14,5,203.08,Shipped
58357,3322,2078,2023-10-31,1,381.59,Pending
58358,2493,2054,2024-01-11,4,1707.35,Pending
58359,3276,2182,2023-08-29,3,1444.88,Completed
58360,3081,2091,2024-03-05,4,,Pending
58361,2790,2107,2024-03-25,3,1355.58,Completed
58362,3035,2125,2023-06-03,3,242.6,Pending
58363,2497,2014,2023-12-20,4,1238.25,Cancelled
58364,2694,2072,2023-11-20,1,72.23,Cancelled
58365,1022,2081,2024-04-11,2,879.83,Completed
58366,2691,2129,2024-01-20,1,172.44,Completed
58367,2740,2068,2023-12-11,5,1311.36,Completed
58368,1190,2187,2024-03-06,1,397.95,Completed
58369,2628,2105,2023-06-04,4,518.71,Shipped
58370,1752,2130,2023-12-08,1,365.11,Completed
58371,2711,2037,2024-01-24,3,75.08,Shipped
58372,1667,2008,2024-04-23,5,500.02,Completed
58373,1716,2029,2023-09-03,2,583.02,Completed
58374,3380,2173,2023-10-23,3,1072.41,Pending
58375,1551,2127,2023-12-11,2,357.97,Shipped
58376,1393,2076,2024-02-17,4,600.76,Pending
58377,1376,2081,2024-05-09,1,87.49,Cancelled
58378,2347,2071,2023-12-07,5,1545.95,Shipped
58379,3238,2081,2023-09-23,2,364.92,Shipped
58380,2202,2147,2024-04-07,5,1745.96,Completed
58381,2775,2152,2023-11-25,2,946.79,Shipped
58382,3458,2183,2023-11-21,2,176.8,Shipped
58383,2940,2167,2024-05-13,3,187.81,Completed
58384,3341,2178,2023-06-23,1,285.4,Pending
58385,2237,2194,2024-03-21,4,573.91,Completed
58386,1502,2021,2023-10-26,5,1130.27,Completed
58387,2736,2007,2024-03-16,5,1574.13,Completed
58388,1221,2081,2024-05-08,1,158.87,Completed
58389,3479,2193,2023-12-17,1,318.76,Pending
58390,2103,2016,2023-06-15,3,954.24,Completed
58391,3130,2054,2023-10-13,3,584.6,Shipped
58392,2117,2044,2023-07-16,1,365.14,Completed
58393,1069,2174,2024-02-16,3,1234.44,Cancelled
58394,1766,2140,2024-04-17,4,709.02,Cancelled
58395,1148,2120,2024-03-07,4,430.73,Completed
58396,1143,2181,2023-12-09,3,245.19,Completed
58397,3484,2013,2024-03-20,2,485.11,Pending
58398,2909,2001,2024-01-13,5,2488.86,Shipped
58399,1122,2175,2023-12-23,1,456.39,Pending
58400,3405,2071,2023-07-28,2,,Completed
58401,1704,2139,2023-10-13,5,611.83,Cancelled
58402,2283,2199,2023-12-02,5,2095.71,Cancelled
58403,1656,2125,2024-01-24,1,354.26,Cancelled
58404,1539,2035,2023-12-30,5,2117.16,Completed
58405,2535,2100,2024-03-15,3,927.19,Pending
58406,1086,2135,2024-04-26,2,522.46,Completed
58407,1080,2003,2023-08-26,2,386.41,Completed
58408,1564,2007,2024-04-15,3,595.75,Cancelled
58409,2572,2150,2023-07-27,3,1430.86,Pending
58410,1842,2181,2023-10-12,5,745.72,Completed
58411,3304,2089,2024-04-21,4,480.83,Pending
58412,2469,2146,2024-02-18,3,918.97,Completed
58413,1995,2188,2024-03-03,4,1792.14,Cancelled
58414,3040,2001,2023-07-28,5,1350.18,Shipped
58415,1359,2031,2023-09-27,2,806.55,Cancelled
58416,2335,2172,2023-08-21,2,241.93,Completed
58417,1964,2043,2023-10-20,1,324.01,Pending
58418,1052,2172,2024-01-25,1,93.66,Cancelled
58419,2988,2198,2024-04-04,4,555.98,Shipped
58420,3089,2125,2024-04-11,1,424.8,Shipped
58421,1281,2050,2024-05-11,2,214.04,Completed
58422,3079,2037,2023-09-01,1,169.99,Cancelled
58423,2204,2169,2023-10-01,3,234.91,Pending
58424,3110,2199,2024-03-14,1,222.31,Completed
58425,3401,2091,2024-01-30,1,406.48,Completed
58426,2192,2037,2024-05-08,3,1488.07,Cancelled
58427,1070,2004,2024-05-26,2,535.65,Completed
58428,1546,2071,2023-07-20,4,183.05,Completed
58429,3209,2200,2024-04-30,2,859.26,Completed
58430,1978,2127,2024-02-08,3,373.7,Completed
58431,1919,2016,2023-11-22,4,1190.55,Completed
58432,1373,2128,2023-09-23,2,283.63,Completed
58433,3133,2030,2023-09-28,4,1051.58,Completed
58434,1193,2021,2024-04-17,3,1295.75,Cancelled
58435,2993,2158,2024-01-01,5,999.04,Completed
58436,2655,2045,2023-07-12,1,208.05,Pending
58437,1036,2163,2023-06-28,4,411.84,Cancelled
58438,1561,2028,2023-08-07,3,89.05,Shipped
58439,2547,2111,2023-10-24,3,1026.64,Completed
58440,2593,2040,2024-03-21,2,,Shipped
58441,2005,2186,2023-11-18,1,325.67,Completed
58442,1430,2062,2023-10-17,3,1391.72,Pending
58443,3220,2177,2024-03-23,3,113.56,Completed
58444,3308,2022,2024-02-25,3,799.95,Cancelled
58445,3431,2066,2023-11-30,3,1027.76,Shipped
58446,3392,2072,2024-03-31,4,367.52,Completed
58447,2910,2038,2024-05-03,1,162.2,Completed
58448,2256,2033,2024-05-13,1,237.69,Completed
58449,2688,2060,2024-03-18,3,911.19,Completed
58450,2574,2084,2023-07-22,3,504.01,Completed
58451,2723,2178,2023-12-03,4,687.98,Completed
58452,2198,2190,2023-11-10,2,351.22,Shipped
58453,3096,2194,2024-02-17,5,1707.56,Pending
58454,2221,2098,2023-11-10,1,445.27,Cancelled
58455,1940,2007,2023-10-07,2,982.14,Pending
58456,3286,2076,2023-08-19,1,137.86,Cancelled
58457,1402,2058,2024-01-10,5,1591.45,Pending
58458,2394,2067,2024-02-25,2,634.48,Pending
58459,2987,2124,2023-08-07,4,1501.84,Completed
58460,2030,2039,2023-08-23,3,239.71,Completed
58461,1007,2184,2023-09-13,5,1733.82,Completed
58462,1402,2048,2023-10-26,4,361.14,Completed
58463,2865,2038,2023-06-23,4,665.29,Completed
58464,3455,2124,2023-11-24,2,831.94,Completed
58465,1213,2110,2023-09-29,2,273.0,Cancelled
58466,3282,2170,2024-04-17,5,2268.82,Pending
58467,1860,2058,2023-12-08,2,142.12,Completed
58468,3175,2088,2024-02-27,2,969.28,Pending
58469,2498,2092,2024-05-15,5,2244.79,Completed
58470,2701,2058,2023-08-21,1,275.54,Completed
58471,2514,2026,2023-07-02,5,1367.88,Cancelled
58472,3310,2181,2024-05-18,5,1350.25,Shipped
58473,1383,2136,2023-08-02,1,404.53,Cancelled
58474,2108,2047,2024-03-14,1,261.04,Shipped
58475,3295,2061,2023-10-25,2,791.03,Completed
58476,2687,2066,2023-09-06,2,675.12,Cancelled
58477,2308,2087,2023-09-05,3,353.54,Completed
58478,3310,2174,2024-01-19,1,390.11,Pending
58479,1523,2161,2023-06-07,3,146.94,Cancelled
58480,1884,2048,2023-10-28,2,,Completed
58481,1131,2007,2024-04-09,1,348.33,Pending
58482,1922,2029,2023-12-10,2,260.47,Completed
58483,1932,2001,2024-05-02,5,1681.42,Shipped
58484,3040,2196,2023-08-27,3,437.65,Cancelled
58485,1980,2147,2023-06-15,4,325.78,Completed
58486,1343,2043,2023-12-05,4,1276.9,Cancelled
58487,3409,2111,2024-04-03,1,48.68,Completed
58488,1457,2146,2024-02-13,2,497.22,Completed
58489,2151,2075,2024-04-29,5,979.89,Completed
58490,2805,2099,2024-03-19,5,1617.71,Completed
58491,2457,2037,2024-03-03,2,131.0,Cancelled
58492,2899,2127,2024-02-15,5,972.49,Pending
58493,2662,2092,2023-06-29,1,442.63,Completed
58494,1216,2096,2023-10-20,3,1462.21,Completed
58495,2912,2113,2023-12-17,1,80.64,Completed
58496,1911,2025,2023-12-17,2,372.53,Pending
58497,2507,2024,2023-06-13,1,34.19,Pending
58498,2684,2193,2024-03-02,3,746.85,Completed
58499,1980,2150,2024-01-30,2,571.26,Pending
58500,1374,2191,2024-05-20,5,765.02,Completed
58501,3060,2020,2023-12-16,2,867.94,Completed
58502,1439,2045,2024-03-30,1,279.58,Completed
58503,2668,2050,2024-01-29,2,363.69,Completed
58504,1383,2036,2024-04-01,5,2343.8,Shipped
58505,1843,2194,2023-07-15,1,98.26,Completed
58506,1953,2113,2023-06-13,3,127.81,Pending
58507,2208,2143,2023-08-29,3,303.1,Completed
58508,3359,2041,2023-11-14,3,1284.63,Pending
58509,2379,2194,2024-05-26,3,779.39,Completed
58510,1315,2111,2024-04-04,1,166.03,Completed
58511,3438,2014,2023-09-14,4,742.82,Completed
58512,2156,2041,2023-09-13,4,402.49,Completed
58513,2790,2109,2024-01-18,4,1516.18,Completed
58514,1686,2105,2024-05-23,4,840.7,Pending
58515,2246,2165,2024-01-12,5,153.19,Completed
58516,2374,2043,2023-08-13,3,1106.79,Completed
58517,1178,2093,2024-04-01,4,595.38,Completed
58518,2501,2074,2024-04-05,4,1111.56,Pending
58519,2114,2059,2024-02-02,1,318.26,Shipped
58520,2631,2011,2024-05-21,2,,Cancelled
58521,2990,2057,2023-07-06,1,228.39,Completed
58522,2426,2098,2023-11-23,2,893.59,Cancelled
58523,3470,2095,2023-09-03,1,70.54,Shipped
58524,2303,2072,2023-09-02,3,81.88,Completed
58525,1094,2174,2023-10-12,2,848.59,Pending
58526,1250,2181,2024-02-24,4,1691.71,Completed
58527,3176,2132,2023-10-02,3,826.41,Shipped
58528,2513,2091,2024-02-13,2,455.8,Completed
58529,2077,2163,2024-03-14,4,808.81,Cancelled
58530,2839,2148,2024-03-16,4,593.89,Completed
58531,2198,2042,2024-04-19,5,1663.94,Completed
58532,2243,2055,2023-12-14,5,522.99,Pending
58533,2338,2104,2024-02-19,3,908.9,Pending
58534,3163,2084,2023-07-02,4,1092.74,Shipped
58535,2766,2124,2023-09-01,3,406.41,Cancelled
58536,1439,2086,2024-02-27,1,283.08,Pending
58537,2799,2134,2024-05-11,5,746.16,Completed
58538,1441,2155,2023-09-22,2,813.29,Pending
58539,2976,2019,2024-04-26,5,1590.16,Completed
58540,2902,2087,2023-08-27,2,467.15,Completed
58541,1084,2003,2023-08-15,5,2408.19,Completed
58542,2580,2049,2023-11-10,1,405.76,Cancelled
58543,2991,2090,2024-01-18,1,198.96,Completed
58544,1171,2145,2023-10-04,4,244.98,Shipped
58545,1083,2017,2023-10-26,3,1224.97,Completed
58546,1444,2160,2024-02-02,2,724.54,Shipped
58547,2184,2019,2024-05-02,1,125.38,Pending
58548,2344,2136,2023-06-08,4,1179.75,Shipped
58549,1910,2040,2024-05-29,5,2244.59,Completed
58550,1164,2019,2023-07-17,4,247.46,Completed
58551,1139,2193,2023-10-06,4,153.12,Pending
58552,1416,2136,2023-10-14,4,1683.66,Cancelled
58553,1234,2142,2024-01-25,4,1619.4,Completed
58554,2949,2056,2024-04-22,1,487.98,Cancelled
58555,1587,2115,2023-11-24,5,527.31,Completed
58556,2695,2013,2023-07-14,1,32.71,Pending
58557,3496,2167,2024-01-13,4,654.91,Completed
58558,3435,2177,2024-01-23,1,54.92,Completed
58559,1542,2095,2024-04-18,4,824.43,Completed
58560,3229,2003,2023-12-11,1,,Completed
58561,1999,2117,2023-06-21,1,262.32,Completed
58562,1411,2002,2023-08-16,2,175.79,Completed
58563,1694,2180,2023-12-20,5,2093.32,Cancelled
58564,1172,2082,2023-07-20,1,82.9,Completed
58565,3237,2018,2023-12-11,5,590.34,Completed
58566,3409,2029,2023-06-03,4,1840.2,Pending
58567,3123,2123,2023-07-04,1,423.43,Completed
58568,2154,2158,2023-11-04,1,63.74,Pending
58569,1940,2046,2024-03-13,2,756.5,Completed
58570,1460,2146,2023-12-13,3,1176.54,Cancelled
58571,2350,2130,2024-04-19,4,330.93,Pending
58572,1598,2028,2023-07-03,4,137.55,Completed
58573,2339,2065,2023-11-02,5,1052.38,Completed
58574,1148,2041,2024-05-27,3,1391.06,Completed
58575,1343,2133,2024-05-05,2,920.14,Completed
58576,3150,2013,2023-11-17,4,1900.31,Cancelled
58577,2347,2001,2023-08-27,3,276.85,Completed
58578,1567,2108,2023-09-19,2,966.61,Completed
58579,1931,2030,2024-05-03,4,1295.78,Completed
58580,3062,2114,2024-02-10,1,425.84,Completed
58581,1630,2001,2023-08-19,1,215.29,Shipped
58582,1846,2158,2024-04-22,2,63.63,Completed
58583,3147,2107,2024-01-17,4,1680.23,Pending
58584,2148,2079,2024-02-21,2,218.99,Shipped
58585,3004,2142,2023-06-06,4,1832.84,Cancelled
58586,1254,2012,2023-11-01,5,1151.95,Completed
58587,3370,2099,2023-12-31,4,1747.23,Pending
58588,1716,2146,2023-12-11,1,325.56,Shipped
58589,3494,2112,2024-04-29,3,1278.19,Cancelled
58590,1288,2164,2023-06-22,3,1203.61,Pending
58591,1504,2107,2023-10-31,5,903.16,Completed
58592,2314,2164,2024-02-13,3,1119.39,Pending
58593,2410,2120,2024-01-23,1,141.43,Shipped
58594,2845,2029,2023-11-24,2,291.93,Pending
58595,3057,2192,2024-03-24,2,653.83,Completed
58596,3135,2119,2023-09-19,2,940.42,Completed
58597,2919,2197,2023-12-11,4,1925.64,Completed
58598,3189,2162,2023-10-27,2,524.64,Completed
58599,3434,2198,2023-10-27,4,1408.33,Completed
58600,2127,2166,2023-07-01,2,,Completed
58601,1115,2040,2024-04-25,1,428.65,Completed
58602,2576,2107,2023-11-15,5,822.98,Completed
58603,3270,2142,2023-08-28,2,179.63,Completed
58604,2252,2086,2023-10-04,2,381.65,Pending
58605,3109,2042,2023-08-07,5,1546.84,Shipped
58606,2702,2094,2024-02-03,3,507.15,Shipped
58607,1610,2171,2023-06-03,2,849.21,Cancelled
58608,3242,2001,2023-07-28,2,271.12,Shipped
58609,2912,2164,2023-12-21,1,401.36,Completed
58610,2497,2173,2024-01-20,4,1944.55,Completed
58611,2273,2023,2023-07-29,1,194.16,Cancelled
58612,1443,2163,2023-12-12,2,251.27,Completed
58613,1997,2157,2023-10-18,2,571.37,Completed
58614,2468,2140,2024-01-23,4,741.97,Cancelled
58615,1263,2097,2023-09-12,5,1190.16,Shipped
58616,2493,2006,2023-12-06,4,1658.52,Cancelled
58617,1562,2031,2023-12-07,1,43.27,Cancelled
58618,3281,2024,2023-07-02,1,331.12,Completed
58619,2208,2057,2023-06-08,1,91.09,Pending
58620,1923,2036,2023-06-08,4,738.21,Cancelled
58621,2185,2038,2024-01-15,4,1294.17,Cancelled
58622,1035,2163,2024-02-25,2,413.52,Completed
58623,1676,2101,2024-01-14,4,1499.52,Shipped
58624,1412,2023,2023-11-06,2,125.2,Completed
58625,2880,2087,2023-09-26,5,1319.48,Pending
58626,1322,2071,2023-07-26,3,1287.01,Completed
